State_of_Country,Market_Category,Product_Category,Grade,Low_Cap_Price,High_Cap_Price
17,358,0,3,8385,11801
18,23,10,1,3781,5982
18,23,10,0,3168,4969
21,469,0,0,6933,9377
0,186,0,0,7131,9826
17,358,0,3,7782,12839
21,165,0,0,4769,6910
21,469,0,0,6434,8598
5,471,1,2,2321,3481
11,2,0,1,6922,8363
4,17,14,0,12979,16545
18,23,10,1,2994,5931
3,74,0,0,6818,10788
21,162,0,1,6584,10057
21,452,0,0,7233,9738
0,320,0,0,6384,18679
17,358,0,3,7851,13085
18,23,10,0,3138,5296
3,62,0,0,9672,12251
21,14,0,0,5894,7309
5,126,0,0,3775,5463
0,186,0,0,6907,10056
4,175,0,0,10866,15176
21,211,0,0,5451,8658
17,358,0,3,7894,15313
20,94,0,2,5127,12062
3,74,0,0,7274,9419
3,62,0,0,6673,13782
21,165,0,0,5088,7282
21,469,0,0,6235,9462
21,211,0,0,5309,7947
23,204,1,0,4208,6630
0,0,0,0,2902,10800
0,0,0,0,6556,8018
21,469,0,0,6163,9049
17,358,0,3,9154,12909
21,469,0,0,7137,8866
21,24,10,0,7229,9340
0,0,0,0,3124,8569
11,2,0,1,6686,11356
3,430,0,1,7719,12239
21,24,10,0,7254,9490
21,469,0,0,6494,9074
4,175,0,0,10391,14654
4,175,0,2,8807,13344
4,458,0,0,9324,12673
21,165,0,0,5012,7220
21,24,10,0,7300,9356
0,0,0,0,6503,9042
18,23,12,2,1716,7642
21,14,0,0,5733,8368
21,24,10,0,6733,9113
0,320,0,0,6738,17826
4,219,1,0,12197,17510
20,94,0,0,5095,10291
20,104,13,0,3143,7479
3,62,0,0,8129,12128
21,445,0,0,6158,8455
21,24,10,0,7010,9779
21,469,0,0,6826,9188
21,220,0,0,5833,8048
23,184,0,2,10066,19705
17,358,0,3,7560,12962
21,445,0,0,5403,9429
21,165,0,0,5755,7611
21,220,0,0,6112,8420
0,0,0,2,4675,8702
21,231,0,2,6311,8726
21,469,0,0,6721,9160
23,204,1,0,3718,9054
17,358,0,3,6182,12612
21,445,0,0,5659,8594
21,24,10,0,6794,9585
21,469,0,0,7297,9576
23,204,1,0,3819,8868
17,39,0,3,4003,15349
3,63,0,1,5101,14039
21,24,10,0,6514,9872
21,231,0,2,6638,8583
20,94,0,2,5203,12014
3,63,0,1,5070,12822
21,24,10,0,6853,10169
21,469,0,0,7606,9045
0,294,0,2,5615,11560
17,358,0,3,10142,13404
17,38,0,3,8405,12436
20,94,0,2,5083,11707
3,430,0,2,10224,13201
21,24,10,0,7193,9956
21,469,0,0,7336,11103
23,204,1,0,4130,8044
0,0,0,2,8872,12437
4,144,1,0,13535,19810
4,144,0,0,12039,17591
4,175,0,0,9899,13703
9,60,1,3,126,503
21,220,0,0,6682,8445
17,358,0,3,6836,15006
21,220,0,0,6354,9050
21,14,0,0,6405,9111
21,24,10,0,6559,9493
21,469,0,0,7932,10165
23,204,1,0,3740,7319
0,0,0,2,8914,11418
4,144,16,0,14265,20818
4,144,1,0,12918,17034
17,358,0,3,10951,18197
21,24,10,0,6811,10188
0,0,0,0,4953,11110
17,358,0,3,5382,7621
17,39,0,3,7470,16935
20,137,0,0,7832,16024
21,231,0,2,6616,9789
21,469,0,0,7347,10827
21,58,10,0,5799,8429
17,358,0,3,8032,15000
21,24,10,0,6998,9767
23,204,1,0,3884,6578
0,315,0,2,7929,12359
17,38,0,3,7703,11003
20,137,0,0,13135,17528
21,24,10,0,7045,9852
21,231,0,2,6582,9063
21,469,0,0,7973,11334
23,204,1,0,4336,6997
0,0,0,0,3487,10445
17,358,0,3,5325,17200
21,24,10,0,7637,9966
21,196,0,0,5966,7603
0,0,0,0,5740,11586
17,358,0,3,5820,14639
17,38,0,3,7294,12271
17,39,0,3,11292,16083
21,24,10,0,6969,10011
0,0,0,0,8888,11775
17,358,0,3,5576,15711
20,94,0,0,5611,14331
21,24,10,0,7304,9824
23,183,0,2,10850,20820
0,70,0,2,13352,18044
4,175,0,2,9121,12574
17,358,0,3,5867,15523
3,113,0,0,4782,11802
21,24,10,0,7200,10223
21,211,0,0,6238,9107
21,220,0,0,6725,9062
0,0,0,0,8331,11026
17,38,0,3,8704,12552
21,24,10,0,6972,9334
0,256,0,0,14774,20417
20,94,0,2,4851,11163
3,416,0,2,2558,7341
21,24,10,0,7252,9532
21,196,0,0,5472,8790
21,220,0,0,6877,9295
4,175,0,2,8230,10394
20,137,0,0,12646,18350
9,60,1,3,552,1367
21,24,10,0,7267,10315
17,358,0,3,4645,14815
3,113,0,0,5105,10643
21,220,0,0,6836,9296
17,39,0,3,8812,14310
3,430,0,2,7771,10474
21,211,0,0,6875,9699
17,358,0,3,6385,14143
3,63,0,1,6261,13020
21,24,10,0,6707,9548
4,175,0,0,9948,14478
21,24,10,0,7426,9972
23,199,1,0,10444,13816
23,204,1,0,4082,7064
0,320,0,0,2670,12550
17,39,0,3,9738,15666
3,416,0,2,2843,9912
3,63,0,1,5845,14320
21,24,10,0,7236,9829
7,27,0,0,5598,8507
23,183,0,2,15907,21206
23,204,1,0,3833,7076
0,0,0,0,8648,12706
20,137,0,0,5821,19237
3,416,0,2,2701,8519
3,62,0,0,8837,15037
21,444,0,2,6562,10491
21,24,10,0,7521,10172
21,58,10,0,6732,8646
21,220,0,0,6420,9405
17,358,0,3,6367,16726
18,23,10,2,1979,4628
3,416,0,2,2645,8739
9,60,1,3,247,1337
21,24,10,0,6992,9982
21,58,10,0,6797,8556
21,220,0,0,6626,9409
3,416,0,2,2790,9094
3,113,0,0,3543,13427
21,58,10,0,6692,9252
23,204,1,0,4735,10307
18,23,10,2,1927,4036
18,23,5,2,600,2809
21,162,0,1,8364,11466
21,24,10,0,7396,9436
21,58,10,0,6299,8936
23,204,1,0,3885,8550
0,0,0,2,9124,11816
17,358,0,3,6369,15773
20,137,0,0,7203,20119
21,24,10,0,7495,10352
23,204,1,0,4170,12813
0,0,0,0,8465,11421
17,358,0,3,10694,17505
20,94,0,0,1788,13170
20,137,0,0,4806,17578
21,24,10,0,7531,9607
21,58,10,0,6719,9127
5,90,0,0,795,2203
5,126,0,0,6698,9791
23,199,1,0,10039,13598
23,192,0,0,441,7812
17,358,0,3,9989,17929
18,23,5,2,585,2577
20,137,0,0,5032,17946
3,113,0,0,3895,13315
21,467,0,0,7117,9990
21,14,0,0,7388,10142
21,24,10,0,7516,10552
21,58,10,0,6595,9217
5,90,0,0,588,3219
23,183,0,2,12528,22869
23,204,1,0,4761,11517
1,151,0,0,1440,5338
11,2,0,1,6689,10797
18,23,5,2,618,2850
3,416,0,2,2634,8813
3,62,16,0,5417,12907
21,156,10,0,6242,8596
5,90,0,0,688,3162
23,204,1,0,4661,9463
6,216,0,0,2205,3261
17,358,0,3,1600,17338
20,137,0,0,4325,17026
21,445,0,0,6967,9852
21,231,0,2,6905,8947
21,58,10,0,6762,9075
21,220,0,0,7193,8796
0,256,0,0,3085,19099
0,103,0,0,10095,18439
17,358,0,3,9394,17441
3,63,0,1,4276,18425
5,90,0,0,549,2828
23,183,0,2,12020,21649
17,358,0,3,10821,16057
18,23,5,2,1045,3974
21,24,10,0,7806,10414
5,90,0,0,727,2749
23,199,1,0,10189,14274
23,204,1,0,3589,9931
0,0,0,0,2819,13080
0,320,0,0,2180,14016
1,151,0,0,1188,6867
18,23,10,2,1832,3624
18,23,5,2,1039,4196
20,94,0,2,1305,14305
3,423,0,0,4812,14620
3,62,16,0,3875,12637
21,24,10,0,8001,10705
0,0,0,0,2514,11725
0,294,0,2,4027,6727
17,39,0,3,11956,18688
18,23,10,2,1701,3240
3,63,0,1,2998,18623
3,80,0,2,6211,11544
3,113,0,0,4833,12122
21,24,10,0,8344,10030
21,58,10,0,6691,8962
5,90,0,0,866,3006
23,204,1,0,3987,10006
0,320,0,0,3048,16164
17,358,0,3,7106,16324
18,23,5,2,1302,3699
3,423,0,0,4812,13688
21,58,10,0,6676,9908
21,220,0,0,7318,9671
5,90,0,0,730,3649
0,275,0,0,811,8339
0,367,0,0,5201,9200
0,320,0,0,2115,13146
4,225,0,1,14280,20904
18,23,5,2,896,3933
3,63,0,1,6880,16927
21,445,0,0,7174,10646
21,24,10,0,7971,10319
21,58,10,0,6605,10068
21,220,0,0,6545,9653
17,358,0,3,7504,16579
20,94,0,2,1085,13263
3,62,0,0,1714,12711
21,24,10,0,7896,9983
21,58,10,0,6340,9490
21,220,0,0,7370,9363
0,294,0,2,1587,19717
0,315,0,2,2839,13105
0,320,0,0,1276,16175
11,2,0,1,6931,10630
9,60,1,3,184,1088
21,58,10,0,6964,9146
5,90,0,0,525,3695
0,450,0,0,2233,10149
1,202,0,0,2734,4748
21,24,10,0,7447,10708
5,90,0,0,702,3379
17,11,0,3,292,1316
18,23,12,2,3789,8323
3,63,0,1,5610,17161
21,24,10,0,7932,10851
23,183,0,2,7030,20978
23,199,1,0,12124,16362
0,294,0,2,2656,4840
2,350,1,1,386,7462
4,458,0,0,13175,17201
17,358,0,3,8348,18952
18,23,12,2,4797,17211
20,137,0,0,2586,19614
3,63,0,1,4207,18740
21,24,10,0,7805,10083
21,231,0,2,6294,8777
21,58,10,0,6828,9996
5,90,0,0,737,3520
22,230,1,1,7118,10618
0,275,0,0,1728,8708
0,294,0,2,1971,5801
17,358,0,3,13679,27954
20,30,0,0,1819,3486
5,90,0,0,877,3507
7,27,0,0,6068,9015
23,183,0,2,11919,23549
11,2,0,1,7290,12491
18,23,7,2,4265,12405
18,23,12,2,4642,19695
21,24,0,0,8174,11266
21,58,10,0,6410,8816
17,358,0,3,5500,19943
20,94,0,0,960,13691
21,58,10,0,6816,9529
17,358,0,3,7369,21076
3,113,0,0,2035,6838
21,58,10,0,7513,10006
5,101,0,0,1303,1750
7,27,0,0,6420,9100
17,39,0,3,11625,19161
18,23,12,2,3992,18031
3,113,0,0,1835,6398
21,58,10,0,6913,9546
5,90,0,0,1026,3291
4,225,0,1,17182,21618
4,225,0,0,15034,22915
17,358,0,3,6701,21763
18,23,12,2,3427,18772
20,94,0,2,1276,13089
9,60,1,3,303,1117
21,24,0,0,8273,11364
5,101,0,0,1389,1884
0,275,0,0,842,2597
17,358,0,3,6877,21998
18,23,7,2,4015,8397
18,23,12,2,4268,20100
20,94,0,0,1109,14902
21,58,10,0,7060,9456
5,90,0,0,803,3499
0,256,0,0,4018,27827
0,294,0,2,2475,4311
1,97,0,0,1919,9450
17,358,0,3,17539,23652
17,39,0,3,11719,24299
18,23,12,2,3591,20963
20,30,0,0,2198,3885
3,63,0,1,3609,21459
9,60,1,3,426,1626
21,14,0,0,8119,11130
22,230,1,1,8271,10791
23,183,0,2,11872,26712
0,256,0,0,3639,19101
0,294,0,2,2810,4945
1,106,0,0,1336,10374
18,23,7,2,4266,11175
18,23,12,2,3493,21816
3,113,0,0,2918,13336
21,24,0,0,8106,10497
21,58,10,0,7268,9474
22,230,1,1,8050,11238
0,3,0,0,2706,7191
0,294,0,2,3740,21952
17,358,0,3,8860,26082
18,23,12,2,4101,23190
3,62,16,0,3365,17266
21,156,10,0,6741,9802
21,162,0,1,8587,11255
21,24,10,0,7944,10773
21,58,10,0,7416,10185
22,230,1,1,8227,10814
22,230,1,2,5473,8488
0,3,0,0,2966,6268
0,256,0,0,3526,24894
17,358,0,3,11579,24319
21,58,10,0,7083,9315
5,90,0,0,822,4373
5,101,0,0,1666,2272
0,3,0,0,4698,7289
0,294,0,2,1614,5663
1,97,0,0,2612,10959
1,83,0,0,2115,9470
17,358,0,3,9127,18902
20,137,0,0,4860,8206
21,24,10,0,7845,10987
21,58,10,0,7261,9426
5,90,0,0,840,3460
23,183,0,2,7555,17370
0,3,0,0,2808,6878
1,106,0,0,710,10894
1,151,0,0,2299,15639
1,83,0,0,2284,14031
1,132,0,0,3294,12142
17,358,0,3,10232,17415
18,23,12,2,3329,21592
3,63,0,1,5734,19390
3,62,16,0,3871,14225
21,24,10,0,7258,11229
1,132,0,0,1740,12317
17,358,0,3,8053,25686
20,94,0,2,910,13714
21,58,10,0,7043,9369
5,90,0,0,830,4808
22,234,0,1,11840,20657
0,3,0,0,4801,7343
0,320,0,0,1710,7651
1,97,0,0,1901,11305
1,106,0,0,1234,10236
1,151,0,0,2476,14188
1,132,0,0,2840,14678
17,462,0,3,1746,2978
17,38,0,3,3772,7276
18,23,12,2,2751,21277
3,423,0,0,8884,20003
21,24,10,0,7498,9616
21,58,10,0,7810,10672
22,234,0,1,16099,20137
22,234,0,0,15106,19763
22,234,0,2,12997,18753
0,3,0,0,3410,4530
0,294,0,2,2236,7412
0,315,0,2,1891,6854
1,99,0,0,2500,8320
8,166,1,0,2706,3631
18,23,14,2,1899,4501
20,94,0,2,1586,14183
20,30,0,0,2168,3131
21,24,10,0,7220,9845
22,230,1,1,7897,11397
22,234,0,0,15264,19982
1,132,0,0,2255,12677
18,23,12,2,4225,17163
3,63,0,1,3496,13689
0,256,0,0,3966,23268
1,83,0,0,1626,10062
17,358,0,3,10616,26236
9,60,1,3,182,3272
0,268,0,2,1148,2812
0,283,0,0,726,10219
1,97,0,0,1854,10811
11,2,0,1,6765,13849
8,166,1,0,2599,3468
3,62,16,0,4236,10317
9,60,1,3,181,2978
21,156,10,0,6735,9567
21,24,10,0,7491,10567
21,58,10,0,7482,9885
5,90,0,0,832,1286
22,234,0,0,11207,18224
0,450,0,0,1984,6134
1,83,0,0,1612,11713
1,132,0,0,1698,12334
8,166,1,0,2677,3562
17,358,0,3,6775,20047
17,38,0,3,4598,8703
17,11,0,3,454,2978
3,113,0,0,2673,5284
9,60,1,3,172,2609
21,24,10,0,7017,10671
21,58,10,0,7741,10551
5,90,0,0,904,3059
22,230,1,0,7990,11251
22,234,0,1,14431,24362
1,97,0,0,756,9593
1,106,0,0,706,8482
1,132,0,0,1564,8475
17,358,0,3,7106,18697
17,11,0,3,682,1383
18,23,12,2,4995,19559
20,104,0,0,2044,7951
20,137,0,0,2991,9183
21,156,10,0,6965,10194
21,162,0,1,8157,12661
21,58,10,0,7425,10250
22,230,1,1,860,11656
22,230,1,0,8124,10714
0,450,0,0,2253,21214
1,97,0,0,976,9405
1,202,0,0,1956,6032
8,166,1,0,2270,3884
17,358,0,3,5263,21222
18,23,12,2,5090,20814
19,44,0,2,132,199
20,30,0,0,2085,5373
3,113,0,0,2026,20473
9,60,1,3,220,3227
21,14,0,0,7990,10425
21,24,10,0,7567,9678
21,58,10,0,7072,10137
5,90,0,0,922,1670
5,101,0,0,967,2819
1,97,0,0,598,7452
1,132,0,0,2275,9802
17,11,0,3,805,1930
18,23,12,2,3896,21198
21,58,10,0,7317,9945
5,90,0,0,1170,2109
22,234,0,1,13010,20364
0,256,0,0,3465,23922
1,83,0,0,1833,9337
3,416,0,2,5382,12316
3,62,16,0,1410,12543
21,467,0,0,648,944
0,275,0,0,1376,2273
1,97,0,0,1211,8167
1,132,0,0,1532,10477
0,268,0,2,1682,3734
1,105,0,0,753,5061
17,11,0,3,518,1568
3,62,16,0,3393,10908
9,60,1,3,181,2634
21,14,0,0,7909,10670
21,24,10,0,7115,10570
21,58,10,0,7537,10158
22,234,0,1,13392,20795
0,268,0,2,1881,3399
1,97,0,0,1715,7895
1,132,0,0,1595,11367
9,60,1,3,237,2606
21,24,10,0,7340,10547
1,106,0,0,597,9422
8,139,0,2,968,1518
17,358,0,3,491,18496
20,94,0,0,921,12396
3,416,0,2,4289,11754
3,63,0,1,4502,11161
3,62,16,0,3176,9888
21,14,0,0,7520,10169
21,24,10,0,7544,9272
21,188,0,0,3005,4596
21,58,10,0,7860,10198
0,3,0,0,2359,3003
0,275,0,0,1983,3186
17,358,0,3,5741,17192
17,39,0,3,9576,20348
20,210,1,2,1291,2507
3,63,0,1,1665,7657
3,80,0,2,3008,8375
9,60,1,3,237,2666
21,24,10,0,7386,10074
21,58,10,0,7741,9972
0,3,0,0,2303,4193
0,268,0,2,2745,4479
17,11,0,3,558,1469
18,23,12,2,2664,17570
20,30,0,0,1457,4530
3,416,0,2,4021,12175
21,24,10,0,6667,10607
21,231,0,2,6374,9130
21,58,10,0,8340,10112
5,471,1,2,2820,4167
22,230,1,2,6515,9514
0,224,0,0,4540,9020
0,268,0,2,2321,3638
1,106,0,0,629,8627
17,358,0,3,3854,19569
18,23,12,2,2617,15738
3,416,0,2,4339,11627
21,162,0,1,9155,11980
21,24,10,0,7897,10302
0,3,0,0,2397,6790
0,224,0,0,4393,8003
21,231,0,2,6797,9187
21,58,10,0,6426,8180
5,209,1,0,2554,5582
1,106,0,0,955,8493
1,132,0,0,1280,8845
20,116,0,0,4604,6252
9,60,1,3,253,2718
21,24,10,0,7197,10367
0,3,0,0,2237,3982
0,268,0,2,2420,7686
1,106,0,0,653,7079
1,202,0,0,1615,7974
8,166,1,0,2398,3297
17,11,0,3,252,2164
21,445,0,0,5702,9097
21,24,10,0,7441,9493
21,58,10,0,5973,8365
21,211,0,0,6365,8920
5,90,0,0,806,4775
22,230,1,0,7941,10864
23,192,0,0,3989,9761
0,268,0,2,1640,3261
0,275,0,0,1478,9195
1,202,0,0,2074,10349
1,57,0,0,3443,7617
17,358,0,3,5399,18602
18,23,12,2,1061,16099
20,75,0,0,1588,6886
21,58,10,0,5835,8114
0,3,0,0,2300,3205
1,97,0,0,791,7228
8,166,1,0,1977,3274
17,358,0,3,5721,13627
17,38,0,3,5768,11358
18,23,12,2,4271,13987
20,30,0,0,2279,4337
9,60,1,3,243,2355
21,150,0,2,3238,4330
21,14,0,0,6103,8321
21,24,10,0,6282,10664
21,58,10,0,5899,8111
5,101,0,0,653,2618
22,234,0,1,8398,10605
0,224,0,0,3008,8540
0,294,0,2,1974,9530
1,97,0,0,930,7337
1,132,0,0,1645,9495
18,23,10,2,2643,7053
18,23,14,2,2491,5156
18,23,12,2,4049,15699
20,12,0,0,7693,10180
3,423,0,0,3174,11419
3,62,16,0,2600,9987
21,24,10,0,7910,9913
21,188,0,0,4146,6231
21,58,10,0,6224,8591
5,126,0,0,4989,7415
22,234,0,1,7190,11064
1,99,0,0,613,7937
18,23,14,2,2359,5946
18,23,12,2,4457,15521
3,62,16,0,2576,8962
21,58,10,0,6101,8160
5,126,0,0,4279,5614
1,97,0,0,1282,6787
1,106,0,0,747,7427
1,202,0,0,1469,10285
20,85,0,2,265,5711
21,24,10,0,7014,9485
21,58,10,0,5952,8372
0,3,0,0,2385,6591
0,70,0,2,2039,7173
1,106,0,0,739,7276
17,460,0,3,305,880
18,23,10,2,2732,6907
18,23,12,2,3821,11772
21,24,10,0,7310,9510
21,58,10,0,5913,8623
0,268,0,2,1928,2951
1,99,0,0,644,5938
1,106,0,0,560,6448
1,151,0,0,2306,9325
1,132,0,0,1486,6609
17,358,0,3,4104,14386
17,11,0,3,452,1503
20,116,0,0,5060,6447
3,416,0,2,5017,11003
21,58,10,0,6193,7977
0,3,0,0,2122,2874
0,70,0,2,2780,8128
0,294,0,2,2181,9063
17,218,0,3,8059,11587
18,23,12,2,4140,13068
20,94,0,0,975,7507
20,30,0,0,1948,3610
20,116,0,0,4826,6609
3,63,0,1,1421,7950
9,60,1,3,436,2570
21,24,10,0,7410,10060
21,65,0,2,7381,11029
0,70,0,2,2814,5680
18,23,10,2,7537,17407
18,23,12,2,4043,14502
20,94,0,0,1005,8186
20,124,0,0,2408,5369
21,24,10,0,7524,9888
21,65,0,2,7633,11621
21,58,10,0,5794,7428
0,3,0,0,2118,2909
0,224,0,0,2737,6089
0,268,0,2,2285,3557
0,294,0,2,1669,10018
1,83,0,1,3950,7999
6,28,0,0,998,19744
8,166,1,0,2296,3063
17,38,0,3,4094,8050
21,65,0,2,7177,10348
21,58,10,0,6231,8795
0,3,0,0,2342,7061
1,106,0,0,865,7981
11,2,0,1,5481,8850
17,218,0,3,4335,10956
3,113,0,0,1785,7579
21,231,10,2,5034,7636
21,58,10,0,5699,8476
5,101,0,0,543,4280
7,27,0,0,3532,9604
0,268,0,2,1758,4214
11,2,0,1,5340,9372
8,166,1,0,2038,2997
17,89,0,3,753,1980
18,23,12,2,3291,13277
20,116,0,0,4449,6216
10,244,0,0,161,282
21,58,10,0,5601,7357
5,101,0,0,622,2939
7,27,0,0,3622,9348
0,3,0,0,2204,5248
0,224,0,0,3213,6751
0,268,0,2,1800,3819
0,294,0,2,2148,6556
1,132,0,0,1788,10223
17,38,0,3,3620,8650
17,11,0,3,576,1952
18,23,12,2,3150,12513
20,111,0,0,3595,7534
3,74,0,0,6293,8677
3,62,16,0,2361,9015
21,65,0,2,7461,10770
21,58,10,0,5582,8654
5,101,0,0,814,1099
22,234,0,1,8572,12012
0,3,0,0,2295,5387
0,268,0,2,1685,3524
1,97,0,0,1003,6928
17,38,0,3,3102,8972
17,11,0,3,560,1751
20,116,0,0,4241,6179
3,74,0,0,5771,8771
21,24,10,0,7416,9366
21,188,0,0,3186,6094
21,65,0,2,7361,10558
5,98,0,0,1132,2942
22,234,0,1,7905,12126
0,268,0,2,1258,3497
0,294,0,2,1219,11812
17,358,0,3,3248,11788
18,23,12,2,5450,14329
20,30,0,0,2409,5926
3,416,0,2,4680,10682
3,113,0,0,2156,6865
21,24,10,0,7488,9771
21,65,0,2,7281,10563
21,58,10,0,6062,7927
21,211,0,0,5726,9689
0,118,0,0,1514,8478
0,294,0,2,1229,10051
0,315,0,2,1691,8780
1,6,12,1,547,9342
8,166,1,0,2125,3012
17,38,0,3,3622,10583
17,11,0,3,301,1873
20,30,0,0,2136,6411
20,116,0,0,4291,6390
10,244,0,0,15118,26817
21,24,10,0,7213,10590
21,65,0,2,7683,10835
21,58,10,0,5809,7328
5,101,0,0,940,4241
0,275,0,0,1180,2134
0,235,0,2,2602,5060
1,455,0,0,1679,7190
1,57,0,0,2429,10392
11,2,0,1,4754,9064
8,139,0,0,1502,6438
17,358,0,3,5179,16790
18,23,12,2,4512,15017
20,110,0,0,798,1445
3,416,0,2,4622,11576
21,58,10,0,5372,7449
0,3,0,0,2963,6817
1,57,0,0,3865,10381
19,44,0,0,124,163
20,116,0,0,4647,6416
23,192,0,0,2865,9119
0,294,0,2,1297,9200
0,315,0,2,1829,7960
1,106,0,0,740,6530
8,166,1,0,2417,3446
17,11,0,3,524,2334
20,30,0,0,2655,4820
3,74,0,0,6096,8652
10,244,0,0,17580,27204
0,3,0,0,2929,5635
0,70,0,2,1168,3526
0,235,0,2,3111,4233
1,106,0,0,778,7395
1,57,0,0,5266,9951
4,190,0,0,9991,13983
17,38,0,3,337,10249
20,30,0,0,1774,5525
20,116,0,0,4627,6051
21,188,0,0,1079,1577
23,192,0,0,2770,8714
0,3,0,0,2586,5398
0,186,0,0,4443,7599
0,315,0,2,2516,9373
17,38,0,3,4420,11059
17,39,0,3,6109,18022
3,74,0,0,5840,8684
21,65,0,2,7948,11607
0,3,0,0,2416,3874
0,268,0,2,3256,6033
0,294,0,2,2800,9582
8,35,1,0,2028,3042
17,38,0,3,4067,8593
18,23,12,2,4151,15003
3,416,0,2,3585,9802
3,74,0,0,6467,8493
5,101,0,0,2779,4049
0,3,0,0,3053,5190
0,70,0,2,1375,7103
0,182,0,0,1706,7266
0,450,0,0,1286,6811
11,2,0,1,5248,9132
8,139,0,0,2514,6049
17,38,0,3,3443,10521
17,11,0,3,408,2100
0,3,0,0,3005,5131
1,83,0,1,4125,9256
17,358,0,3,6699,17004
17,38,0,3,5085,10584
17,39,0,3,7193,18745
21,65,0,2,2873,10423
0,185,0,2,1133,1931
11,2,0,1,5254,9250
20,137,0,0,3645,6486
20,116,0,0,3962,5098
21,65,0,2,7593,10190
0,3,0,0,2561,3905
0,224,0,0,2113,8421
1,57,0,0,1907,10789
17,38,0,3,3738,10791
0,3,0,0,2920,5794
1,83,0,1,4593,9655
17,38,0,3,5014,10131
20,30,0,0,1886,4161
20,116,0,0,3896,5035
21,65,0,2,7468,10938
5,90,0,0,1657,3084
23,192,0,0,2884,8654
1,97,0,0,1564,7097
1,151,0,0,2745,13441
11,2,0,1,4886,8899
17,38,0,3,5017,8168
17,39,0,3,6437,18677
20,137,0,0,3217,8623
20,51,10,1,3437,7339
3,74,0,0,5344,8127
3,62,16,0,2111,6346
21,467,0,0,1153,1710
21,58,13,0,5943,7830
5,471,1,2,2363,5056
0,70,0,2,2074,6653
0,186,0,1,343,7543
0,268,0,2,1708,4589
1,83,0,1,4391,10295
8,35,1,0,1878,2931
17,38,0,3,4532,8958
3,62,16,0,2032,6950
0,186,0,0,4398,8363
1,83,0,1,4001,10371
11,2,0,1,4870,9236
17,38,0,3,3600,10701
20,12,13,0,6094,7557
3,416,0,2,4340,10536
3,63,0,1,4393,9599
3,74,0,0,5690,8615
21,14,0,0,3684,7166
21,239,13,0,5864,7806
0,3,0,0,2693,5264
0,275,0,0,1753,7231
0,246,0,0,1931,9538
1,106,0,0,1141,6494
1,83,0,1,3675,10333
1,132,0,0,2164,8636
1,57,0,0,6021,9878
11,2,0,1,4379,9642
17,38,0,3,4425,9319
17,39,0,3,6971,18652
21,231,10,2,6945,9281
21,65,0,2,6508,9899
0,3,0,0,4528,5839
0,224,0,0,1526,7365
0,256,0,0,1588,6727
17,358,0,3,4575,14648
3,423,0,0,3976,9585
5,90,0,0,1483,2506
0,3,0,0,3830,6169
0,70,0,2,1404,8430
0,268,0,2,1655,4722
0,275,0,0,1758,8068
20,114,0,0,1709,6395
20,30,0,0,2409,4939
3,62,16,0,1806,10669
0,3,0,0,3830,6308
0,224,0,0,1915,7766
3,113,0,0,3329,5674
23,192,0,0,2236,6974
0,186,0,0,519,8002
0,294,0,2,2061,9062
8,35,1,0,1821,2611
20,111,0,0,238,6579
3,423,0,0,2717,11320
21,14,0,0,4905,6275
21,211,0,0,5652,8039
0,118,0,0,1338,7260
0,186,0,0,4487,8784
0,268,0,2,3189,7599
0,450,0,0,1142,11181
1,83,0,1,4332,8405
17,38,0,3,3486,8092
20,94,0,0,1075,5670
21,14,0,0,3443,6836
21,211,0,0,4920,7736
0,3,0,0,3760,5647
8,139,0,0,2555,6265
17,38,0,3,3552,9955
3,416,0,2,3784,9531
21,188,0,0,2699,4656
21,65,0,2,6161,10317
0,3,0,0,4177,5942
0,246,0,0,1442,6859
1,83,0,1,4695,11432
8,35,1,0,2116,2935
17,358,0,3,4432,18015
17,38,0,3,3723,9468
18,23,10,2,4306,13430
3,62,16,0,1932,7754
21,188,0,0,2422,5001
21,65,0,2,6665,9581
0,3,0,0,4092,6573
0,118,0,0,1531,6903
1,83,0,1,4041,11339
5,126,0,0,1008,1364
23,192,0,0,2088,6579
0,3,0,0,3762,5760
0,275,0,0,2224,4161
1,97,0,1,2740,7607
1,248,0,0,4778,16062
1,83,0,1,4241,8894
1,132,0,0,2711,9531
11,2,0,1,4604,8704
17,38,0,3,3800,8013
21,65,0,2,6791,10416
21,211,0,0,5307,8487
1,97,0,0,2552,6943
1,83,0,1,4066,8895
11,2,0,1,5196,8732
8,35,1,0,2172,3185
17,38,0,3,4198,8015
17,11,0,3,572,2138
20,116,0,0,3911,5111
3,416,0,2,4822,10678
21,211,0,0,5395,8427
23,204,1,0,2742,5852
0,224,0,0,1709,6311
0,268,0,2,2341,5011
0,450,0,0,1379,5516
1,151,0,0,1997,11869
1,57,0,0,3137,7977
11,2,0,1,5182,8806
8,35,1,0,1718,2670
17,89,0,3,993,1738
18,23,10,2,1800,7883
21,469,0,0,3989,5474
5,98,0,0,1097,3143
23,204,1,0,2694,5589
23,192,0,0,2194,6604
0,186,0,0,3489,6296
0,275,0,0,1318,4575
17,38,0,3,3403,7216
20,114,0,0,1659,6844
21,445,0,0,3754,6527
23,192,0,0,2090,5926
0,294,0,2,3118,5748
1,83,0,1,4480,9795
4,190,0,0,11629,15901
18,23,12,2,3561,9811
20,111,0,0,3314,6804
20,30,0,0,1742,5403
3,416,0,2,3841,10274
3,74,0,0,6032,8164
